ts,src_ip,src_port,dst_ip,dst_port,pck_len,tcp_flags
1615345480.080642,274,63158.0,5336,1433.0,66,2.0
1615345480.1125472,1826,50481.0,5247,33892.0,60,2.0
1615345480.1538641,1374,55486.0,5229,222.0,60,2.0
1615345480.2336779,2780,60277.0,5221,445.0,66,2.0
1615345480.2459571,1491,8080.0,5191,1777.0,60,2.0
1615345480.262527,1826,50481.0,5307,1234.0,60,2.0
1615345480.3972461,3473,10898.0,5244,8035.0,60,2.0
1615345480.425824,426,47394.0,5327,2018.0,60,2.0
1615345480.4323368,3307,15967.0,5170,30005.0,60,2.0
1615345480.455685,426,47394.0,5259,70.0,60,2.0
1615345480.505204,4413,54802.0,5256,102.0,60,2.0
1615345480.5231152,426,47394.0,5292,1540.0,60,2.0
1615345480.5262349,3922,54927.0,5098,445.0,66,2.0
1615345480.667867,274,64313.0,5278,1433.0,66,2.0
1615345480.6720018,3530,42358.0,5178,5000.0,60,2.0
1615345480.702687,274,64349.0,5341,1433.0,66,2.0
1615345480.706776,426,47394.0,5275,64.0,60,2.0
1615345480.7089221,2308,29702.0,5279,23.0,60,2.0
1615345480.7950509,3648,40011.0,5184,80.0,60,2.0
1615345481.024811,2589,62036.0,5127,445.0,66,2.0
1615345481.101258,638,47100.0,5191,7137.0,60,2.0
1615345481.185618,3648,40011.0,5296,80.0,60,2.0
1615345481.196102,426,47394.0,5208,1389.0,60,2.0
1615345481.2761118,614,51573.0,5324,7410.0,60,2.0
1615345481.278502,614,51573.0,5302,55654.0,60,2.0
1615345481.30899,3259,44419.0,5321,6434.0,60,2.0
1615345481.41491,614,51573.0,5167,45532.0,60,2.0
1615345481.4545882,705,45074.0,5169,5559.0,60,2.0
1615345481.491409,426,47394.0,5339,1929.0,60,2.0
1615345481.55854,705,45074.0,5172,5555.0,60,2.0
1615345481.738249,614,51573.0,5302,45676.0,60,2.0
1615345481.748121,3648,40011.0,5308,80.0,60,2.0
1615345481.7613811,621,53586.0,5198,80.0,60,2.0
1615345481.806653,274,49998.0,5208,1433.0,66,2.0
1615345482.022068,614,51573.0,5270,3396.0,60,2.0
1615345482.063161,3458,44616.0,5107,8081.0,60,2.0
1615345482.153521,4683,34352.0,5170,11211.0,60,2.0
1615345482.1611788,705,45074.0,5272,5559.0,60,2.0
1615345482.278098,274,61839.0,5210,1433.0,66,2.0
1615345482.567478,705,45074.0,5302,5559.0,60,2.0
1615345482.58505,426,47394.0,5344,1914.0,60,2.0
1615345482.610888,426,47394.0,5248,1180.0,60,2.0
1615345482.890314,426,47394.0,5334,1663.0,60,2.0
1615345482.904881,3648,40011.0,5253,80.0,60,2.0
1615345482.984685,1826,50481.0,5249,33892.0,60,2.0
1615345483.077193,640,47186.0,5346,6966.0,60,2.0
1615345483.132623,274,51993.0,5151,1433.0,66,2.0
1615345483.173506,3648,40011.0,5342,80.0,60,2.0
1615345483.183178,274,52091.0,5343,1433.0,66,2.0
1615345483.2143211,614,51573.0,5214,7410.0,60,2.0
1615345483.225479,2780,60277.0,5221,445.0,66,2.0
1615345483.4353302,3378,62078.0,5257,49683.0,60,2.0
1615345483.4617288,635,57136.0,5254,1011.0,60,2.0
1615345483.482029,274,52442.0,5290,1433.0,66,2.0
1615345483.527253,3648,40011.0,5211,80.0,60,2.0
1615345483.565123,426,47394.0,5211,2555.0,60,2.0
1615345483.5933821,1174,25932.0,5323,49.0,60,2.0
1615345483.698714,2804,53443.0,5223,993.0,60,2.0
1615345483.7500892,3648,40011.0,5285,80.0,60,2.0
1615345483.862699,614,51573.0,5166,7410.0,60,2.0
1615345483.865257,614,51573.0,5102,7410.0,60,2.0
1615345483.906523,426,47394.0,5116,875.0,60,2.0
1615345483.907967,705,45074.0,5168,5555.0,60,2.0
1615345483.984041,614,51573.0,5272,45186.0,60,2.0
1615345484.178079,274,53364.0,5348,1433.0,66,2.0
1615345484.25773,274,53506.0,5275,1433.0,66,2.0
1615345484.3309839,614,51573.0,5215,45676.0,60,2.0
1615345484.332809,426,47394.0,5232,314.0,60,2.0
1615345484.395483,4228,49852.0,5215,445.0,60,2.0
1615345484.5128212,3648,40011.0,5185,80.0,60,2.0
1615345484.5757961,426,47394.0,5118,729.0,60,2.0
1615345484.619087,705,45074.0,5299,5559.0,60,2.0
1615345484.704833,3648,40011.0,5222,80.0,60,2.0
1615345484.705729,3648,40011.0,5306,80.0,60,2.0
1615345484.762767,3921,51653.0,5314,445.0,66,2.0
1615345484.808426,274,54148.0,5122,1433.0,66,2.0
1615345484.823206,614,51573.0,5194,45803.0,60,2.0
1615345484.970089,614,51573.0,5162,45676.0,60,2.0
1615345484.972348,3322,24191.0,5118,49152.0,60,2.0
1615345485.027416,3259,44419.0,5347,6434.0,60,2.0
1615345485.3820632,426,47394.0,5265,1.0,60,2.0
1615345485.4702961,614,51573.0,5112,45803.0,60,2.0
1615345485.617682,2780,60830.0,5155,445.0,66,2.0
1615345485.622966,1804,44345.0,5228,14349.0,60,2.0
1615345485.798786,2408,62912.0,5258,445.0,66,2.0
1615345485.8449721,614,51573.0,5165,55660.0,60,2.0
1615345485.8568769,426,47394.0,5217,1174.0,60,2.0
1615345485.858062,426,47394.0,5257,270.0,60,2.0
1615345485.911078,614,51573.0,5271,3396.0,60,2.0
1615345485.913708,614,51573.0,5288,3396.0,60,2.0
1615345486.12743,274,51993.0,5151,1433.0,66,2.0
1615345486.174606,274,55790.0,5213,1433.0,66,2.0
1615345486.242236,426,47394.0,5175,277.0,60,2.0
1615345486.266279,426,47394.0,5331,1085.0,60,2.0
1615345486.274414,426,47394.0,5102,248.0,60,2.0
1615345486.358382,426,47394.0,5188,1356.0,60,2.0
1615345486.4477038,2583,50205.0,5230,8914.0,60,2.0
1615345486.449351,426,47394.0,5268,1926.0,60,2.0
1615345486.5315711,426,47394.0,5256,2373.0,60,2.0
1615345486.5315711,426,47394.0,5194,1484.0,60,2.0
1615345486.535655,3382,37187.0,5100,22116.0,60,2.0
1615345486.538333,1540,60000.0,5155,53.0,60,2.0
1615345486.5414698,4770,46801.0,5205,623.0,60,2.0
1615345486.6522539,1763,59807.0,5225,17778.0,60,2.0
1615345486.685206,1393,22847.0,5144,9238.0,60,2.0
1615345486.716223,614,51573.0,5303,9001.0,60,2.0
1615345486.766419,3922,55631.0,5167,445.0,66,2.0
1615345486.772705,426,47394.0,5112,663.0,60,2.0
1615345486.79061,3648,40011.0,5297,80.0,60,2.0
1615345487.1389608,2664,45850.0,5321,1433.0,60,2.0
1615345487.188447,274,53364.0,5348,1433.0,66,2.0
1615345487.189909,3648,40011.0,5194,80.0,60,2.0
1615345487.212593,614,51573.0,5318,3396.0,60,2.0
1615345487.2682948,274,53506.0,5275,1433.0,66,2.0
1615345487.475452,705,45074.0,5183,5555.0,60,2.0
1615345487.680891,637,47282.0,5158,8370.0,60,2.0
1615345487.80988,614,51573.0,5260,55660.0,60,2.0
1615345487.831461,614,51573.0,5227,45026.0,60,2.0
1615345487.858644,614,51573.0,5289,3396.0,60,2.0
1615345487.9047961,642,45199.0,5173,7382.0,60,2.0
1615345487.9509711,3648,40011.0,5251,80.0,60,2.0
1615345488.124988,3648,40011.0,5275,80.0,60,2.0
1615345488.124988,3648,40011.0,5233,80.0,60,2.0
1615345488.2257268,614,51573.0,5300,45676.0,60,2.0
1615345488.2514849,426,47394.0,5154,811.0,60,2.0
1615345488.31328,638,47100.0,5134,7267.0,60,2.0
1615345488.3177118,426,47394.0,5202,1894.0,60,2.0
1615345488.627551,2780,60830.0,5155,445.0,66,2.0
1615345488.6463392,1502,8938.0,5332,23.0,60,2.0
1615345488.7083619,614,51573.0,5243,45803.0,60,2.0
1615345488.789077,2408,62912.0,5258,445.0,66,2.0
1615345488.826808,274,59178.0,5136,1433.0,66,2.0
1615345488.833474,637,47282.0,5158,2217.0,60,2.0
1615345488.866223,621,53586.0,5257,80.0,60,2.0
1615345488.894516,3648,40011.0,5341,80.0,60,2.0
1615345488.95312,3767,56236.0,5306,23.0,60,2.0
1615345488.9689028,839,54776.0,5309,80.0,60,2.0
1615345489.0247731,614,51573.0,5274,55654.0,60,2.0
1615345489.1284401,3987,17735.0,5109,28435.0,74,2.0
1615345489.215715,1127,4008.0,5263,1717.0,60,2.0
1615345489.301999,3648,40011.0,5299,80.0,60,2.0
1615345489.457111,2408,63338.0,5154,445.0,66,2.0
1615345489.47396,1742,53311.0,5317,5587.0,60,2.0
1615345489.514068,614,51573.0,5242,45676.0,60,2.0
1615345489.630308,3036,41591.0,5265,23.0,60,2.0
1615345489.67401,3648,40011.0,5215,80.0,60,2.0
1615345489.717259,3922,55797.0,5307,445.0,66,2.0
1615345489.731612,274,60412.0,5176,1433.0,66,2.0
1615345489.755999,3922,55631.0,5167,445.0,66,2.0
1615345489.8368359,426,47394.0,5098,1613.0,60,2.0
1615345489.908775,614,51573.0,5154,45387.0,60,2.0
1615345489.922081,426,47394.0,5129,1203.0,60,2.0
1615345490.017427,614,51573.0,5182,45803.0,60,2.0
1615345490.0641189,274,60826.0,5323,1433.0,66,2.0
1615345490.152913,3987,17735.0,5109,28435.0,74,2.0
1615345490.156029,614,51573.0,5303,45676.0,60,2.0
1615345490.335822,407,9928.0,5176,445.0,66,2.0
1615345490.4187288,3069,56094.0,5329,8080.0,74,2.0
1615345490.5598679,3648,40011.0,5314,80.0,60,2.0
1615345490.6082962,614,51573.0,5329,9001.0,60,2.0
1615345490.609997,614,51573.0,5333,9001.0,60,2.0
1615345490.652235,274,61594.0,5271,1433.0,66,2.0
1615345490.6758971,1826,50481.0,5297,33892.0,60,2.0
1615345490.84122,4159,44674.0,5152,1751.0,60,2.0
1615345490.967309,614,51573.0,5247,7410.0,60,2.0
1615345491.007489,1804,44345.0,5239,14349.0,60,2.0
1615345491.046702,3424,54326.0,5215,8010.0,60,2.0
1615345491.130817,3470,9081.0,5113,2066.0,60,2.0
1615345491.171021,3558,57265.0,5335,7389.0,60,2.0
1615345491.2550788,426,47394.0,5158,2149.0,60,2.0
1615345491.32575,426,47394.0,5307,2129.0,60,2.0
1615345491.350848,426,47394.0,5292,1935.0,60,2.0
1615345491.4906108,3494,27222.0,5107,9539.0,60,2.0
1615345491.5331118,2439,41279.0,5109,28435.0,66,2.0
1615345491.538626,621,53586.0,5176,80.0,60,2.0
1615345491.558158,274,62729.0,5170,1433.0,66,2.0
1615345491.619303,3428,39896.0,5202,49157.0,60,2.0
1615345491.626215,1826,50481.0,5260,33892.0,60,2.0
1615345491.632762,3307,50275.0,5265,1433.0,60,2.0
1615345491.90859,1236,58351.0,5291,80.0,60,2.0
1615345491.9343288,614,51573.0,5238,45803.0,60,2.0
1615345491.949098,426,47394.0,5271,837.0,60,2.0
1615345491.960125,3648,40011.0,5278,80.0,60,2.0
1615345492.077665,614,51573.0,5161,45676.0,60,2.0
1615345492.078723,614,51573.0,5209,45676.0,60,2.0
1615345492.247503,4123,48801.0,5296,17990.0,60,2.0
1615345492.281366,3337,55084.0,5152,8856.0,60,2.0
1615345492.313265,3987,17735.0,5109,28435.0,74,2.0
1615345492.367153,614,51573.0,5327,45186.0,60,2.0
1615345492.385459,705,45074.0,5349,5559.0,60,2.0
1615345492.443046,426,47394.0,5230,903.0,60,2.0
1615345492.4456189,4941,51923.0,5120,1433.0,60,2.0
1615345492.480196,426,47394.0,5171,2903.0,60,2.0
1615345492.500236,426,47394.0,5304,2673.0,60,2.0
1615345492.630608,2439,41279.0,5109,28435.0,66,2.0
1615345492.714008,614,51573.0,5346,45676.0,60,2.0
1615345492.793329,637,47282.0,5267,2396.0,60,2.0
1615345492.835655,426,47394.0,5265,2573.0,60,2.0
1615345492.938166,393,48989.0,5117,80.0,60,2.0
1615345493.00386,2804,10009.0,5157,10038.0,60,2.0
1615345493.063849,274,60826.0,5323,1433.0,66,2.0
1615345493.151304,2499,22729.0,5261,23.0,60,2.0
1615345493.158047,705,45074.0,5273,5559.0,60,2.0
1615345493.201617,426,47394.0,5124,2354.0,60,2.0
1615345493.233554,614,51573.0,5192,45803.0,60,2.0
1615345493.3206189,3276,56838.0,5136,31599.0,60,2.0
1615345493.3249419,3558,40111.0,5171,7389.0,60,2.0
1615345493.3338099,407,9928.0,5176,445.0,66,2.0
1615345493.3688009,614,51573.0,5296,45676.0,60,2.0
1615345493.396209,426,47394.0,5233,799.0,60,2.0
1615345493.591875,426,47394.0,5188,413.0,60,2.0
1615345493.6534789,614,51573.0,5285,3396.0,60,2.0
1615345493.6536028,614,51573.0,5293,3396.0,60,2.0
1615345493.723594,643,47309.0,5132,8447.0,60,2.0
1615345493.744633,705,45074.0,5192,5555.0,60,2.0
1615345493.7490618,3314,55174.0,5142,2222.0,60,2.0
1615345493.781986,1826,50481.0,5234,33892.0,60,2.0
1615345493.868654,2780,61765.0,5285,445.0,66,2.0
1615345494.015098,4158,58635.0,5202,80.0,60,2.0
1615345494.032458,705,45074.0,5162,5559.0,60,2.0
1615345494.171018,614,51573.0,5318,7410.0,60,2.0
1615345494.249942,614,51573.0,5242,55660.0,60,2.0
1615345494.250954,3648,40011.0,5310,80.0,60,2.0
1615345494.304775,426,47394.0,5142,1743.0,60,2.0
1615345494.33001,1417,43812.0,5225,12240.0,60,2.0
1615345494.5194712,705,45074.0,5157,5555.0,60,2.0
1615345494.527961,3276,56838.0,5294,31599.0,60,2.0
1615345494.527967,3276,56838.0,5216,31599.0,60,2.0
1615345494.5615141,274,62729.0,5170,1433.0,66,2.0
1615345494.626669,3274,38857.0,5203,631.0,60,2.0
1615345494.630239,2439,41279.0,5109,28435.0,66,2.0
1615345494.634546,3343,56152.0,5207,12400.0,60,2.0
1615345494.821295,1742,53311.0,5100,6684.0,60,2.0
1615345494.887249,3386,44471.0,5315,23.0,60,2.0
1615345494.947715,614,51573.0,5340,3396.0,60,2.0
1615345494.995871,1826,50481.0,5345,33892.0,60,2.0
1615345495.9556131,614,51573.0,5311,45676.0,60,2.0
1615345495.977666,705,45074.0,5281,5559.0,60,2.0
1615345496.073034,426,47394.0,5186,2298.0,60,2.0
1615345496.1279929,426,47394.0,5158,233.0,60,2.0
1615345496.156915,3648,40011.0,5190,80.0,60,2.0
1615345496.365855,3987,17735.0,5109,28435.0,74,2.0
1615345496.535839,3648,40011.0,5241,80.0,60,2.0
1615345496.5400321,274,53664.0,5214,1433.0,66,2.0
1615345496.604017,1772,55641.0,5175,5001.0,60,2.0
1615345496.771499,784,48904.0,5228,37.0,60,2.0
1615345496.783566,614,51573.0,5230,55654.0,60,2.0
1615345496.810832,2067,59720.0,5278,2484.0,60,2.0
1615345496.832485,614,51573.0,5178,55660.0,60,2.0
1615345496.878228,2780,61765.0,5285,445.0,66,2.0
1615345496.926597,426,47394.0,5103,2345.0,60,2.0
1615345497.013429,426,47394.0,5288,833.0,60,2.0
1615345497.013925,3450,64886.0,5309,2052.0,60,2.0
1615345497.300215,3648,40011.0,5279,80.0,60,2.0
1615345497.545455,1758,49919.0,5312,20.0,60,2.0
1615345497.614837,274,55073.0,5266,1433.0,66,2.0
1615345497.65231,1377,23895.0,5251,17778.0,60,2.0
1615345497.663134,1826,50481.0,5298,33892.0,60,2.0
1615345497.6758769,4123,48801.0,5341,17990.0,60,2.0
1615345497.7173529,638,47100.0,5111,7055.0,60,2.0
1615345497.855964,1394,16904.0,5296,8586.0,60,2.0
1615345497.875469,4158,44834.0,5232,80.0,60,2.0
1615345497.89818,614,51573.0,5195,45676.0,60,2.0
1615345497.962956,2306,37454.0,5101,445.0,66,2.0
1615345498.098711,274,55633.0,5300,1433.0,66,2.0
1615345498.129111,614,51573.0,5233,55660.0,60,2.0
1615345498.146217,3557,39351.0,5335,50372.0,60,2.0
1615345498.318788,2804,52067.0,5206,993.0,60,2.0
1615345498.414419,274,56017.0,5157,1433.0,66,2.0
1615345498.631417,2439,41279.0,5109,28435.0,66,2.0
1615345498.8057652,3922,56738.0,5306,445.0,66,2.0
1615345498.830343,614,51573.0,5338,3396.0,60,2.0
1615345498.830975,614,51573.0,5320,3396.0,60,2.0
1615345498.911555,2780,62243.0,5175,445.0,66,2.0
1615345498.934109,2780,62308.0,5144,445.0,66,2.0
1615345498.9406528,3504,57992.0,5267,23.0,60,2.0
1615345499.086977,705,45074.0,5243,5559.0,60,2.0
1615345499.187267,614,51573.0,5170,45676.0,60,2.0
1615345499.248792,1208,36319.0,5099,631.0,60,2.0
1615345499.338171,407,9928.0,5176,445.0,62,2.0
1615345499.360459,614,51573.0,5195,7410.0,60,2.0
1615345499.46206,426,47394.0,5100,223.0,60,2.0
1615345499.471994,705,45074.0,5241,5559.0,60,2.0
1615345499.492779,614,51573.0,5255,3396.0,60,2.0
1615345499.53667,557,9543.0,5205,8080.0,60,2.0
1615345499.550762,274,53664.0,5214,1433.0,66,2.0
1615345499.964294,614,51573.0,5280,55747.0,60,2.0
1615345499.966447,3451,2788.0,5283,465.0,60,2.0
1615345499.968735,3648,40011.0,5301,80.0,60,2.0
1615345500.249832,614,51573.0,5177,45387.0,60,2.0
1615345500.266964,1804,44345.0,5178,14349.0,60,2.0
1615345500.4974449,1540,60000.0,5134,53.0,60,2.0
1615345500.651202,3557,35835.0,5171,50372.0,60,2.0
1615345500.961299,2306,37454.0,5101,445.0,66,2.0
1615345500.971778,640,47186.0,5132,1392.0,60,2.0
1615345501.018458,705,45074.0,5285,5559.0,60,2.0
1615345501.018468,705,45074.0,5314,5559.0,60,2.0
1615345501.018564,705,45074.0,5257,5559.0,60,2.0
1615345501.111632,3461,12224.0,5196,5672.0,60,2.0
1615345501.145629,614,51573.0,5212,45676.0,60,2.0
1615345501.249749,2306,37552.0,5164,445.0,66,2.0
1615345501.409252,274,56017.0,5157,1433.0,66,2.0
1615345501.491142,3648,40011.0,5302,80.0,60,2.0
1615345501.560495,426,47394.0,5195,1512.0,60,2.0
1615345501.645066,274,59739.0,5165,1433.0,66,2.0
1615345501.703861,3491,59028.0,5231,12401.0,60,2.0
1615345501.779576,1757,51160.0,5347,987.0,60,2.0
1615345501.882422,3648,40011.0,5292,80.0,60,2.0
1615345501.922293,2780,62243.0,5175,445.0,66,2.0
1615345502.001533,614,51573.0,5168,55660.0,60,2.0
1615345502.014427,4123,48801.0,5294,17990.0,60,2.0
1615345502.0155392,4123,48801.0,5306,17990.0,60,2.0
1615345502.2957802,274,60509.0,5277,1433.0,66,2.0
1615345502.334521,1409,21327.0,5192,12584.0,60,2.0
1615345502.341423,4576,54170.0,5152,445.0,66,2.0
1615345502.5511491,3246,53014.0,5128,23.0,60,2.0
1615345502.668307,274,60946.0,5143,1433.0,66,2.0
1615345502.684497,614,51573.0,5210,45026.0,60,2.0
1615345502.72088,1996,30919.0,5327,80.0,60,2.0
1615345502.7965071,426,47394.0,5256,799.0,60,2.0
1615345502.851274,2370,44490.0,5306,23.0,60,2.0
1615345502.8695269,426,47394.0,5277,2154.0,60,2.0
1615345502.953076,705,45074.0,5310,5559.0,60,2.0
1615345502.9554949,3723,63780.0,5152,2323.0,60,2.0
1615345503.012399,2070,36508.0,5271,2083.0,60,2.0
1615345503.123466,426,47394.0,5184,1294.0,60,2.0
1615345503.16944,1272,51645.0,5241,23.0,60,2.0
1615345503.215204,3648,40011.0,5318,80.0,60,2.0
1615345503.330348,640,47186.0,5221,1207.0,60,2.0
1615345503.37001,614,51573.0,5270,45186.0,60,2.0
1615345503.572035,3450,21317.0,5181,88.0,60,2.0
1615345503.609659,1977,43292.0,5310,26.0,60,2.0
1615345503.64873,3319,3991.0,5192,88.0,60,2.0
1615345503.665442,1826,50481.0,5318,33892.0,60,2.0
1615345503.729022,3369,63941.0,5231,50545.0,60,2.0
1615345503.814226,3735,54133.0,5137,445.0,60,2.0
1615345503.890758,614,51573.0,5126,7410.0,60,2.0
1615345503.9222221,1379,26650.0,5141,20201.0,60,2.0
1615345503.962196,614,51573.0,5184,45026.0,60,2.0
1615345504.016603,3382,3251.0,5122,54226.0,60,2.0
1615345504.038098,3345,5242.0,5300,10017.0,60,2.0
1615345504.252178,632,54903.0,5281,1417.0,60,2.0
1615345504.257293,2306,37552.0,5164,445.0,66,2.0
1615345504.3240411,705,45074.0,5203,5555.0,60,2.0
1615345504.342749,3479,10602.0,5147,4436.0,60,2.0
1615345504.3469949,426,47394.0,5281,2290.0,60,2.0
1615345504.468993,614,51573.0,5324,55747.0,60,2.0
1615345504.476108,3987,18414.0,5109,28435.0,74,2.0
1615345504.58106,1409,28715.0,5214,50042.0,60,2.0
1615345504.614253,274,63012.0,5318,1433.0,66,2.0
1615345504.653791,614,51573.0,5286,3396.0,60,2.0
1615345504.655805,274,63100.0,5184,1433.0,66,2.0
1615345504.78108,1674,49906.0,5328,22.0,60,2.0
1615345504.8844938,4262,38946.0,5343,1194.0,60,2.0
1615345504.967488,426,47394.0,5112,908.0,60,2.0
1615345505.038943,3370,5111.0,5136,58053.0,60,2.0
1615345505.053227,1209,55625.0,5295,631.0,60,2.0
1615345505.094489,274,63586.0,5169,1433.0,66,2.0
1615345505.121938,3315,17737.0,5309,502.0,60,2.0
1615345505.185734,614,51573.0,5325,55654.0,60,2.0
1615345505.2536302,426,47394.0,5313,1598.0,60,2.0
1615345505.299591,274,60509.0,5277,1433.0,66,2.0
1615345505.398008,4683,39675.0,5299,11211.0,60,2.0
1615345505.399265,426,47394.0,5180,1904.0,60,2.0
1615345505.4437132,3922,57599.0,5288,445.0,66,2.0
1615345505.6030712,1826,50481.0,5244,33892.0,60,2.0
1615345505.603685,3507,8230.0,5202,23.0,60,2.0
1615345505.638405,3654,44753.0,5214,443.0,60,2.0
1615345505.671141,274,60946.0,5143,1433.0,66,2.0
1615345505.8845901,614,51573.0,5173,55660.0,60,2.0
1615345505.93589,614,51573.0,5326,3396.0,60,2.0
1615345505.977248,2804,25897.0,5172,10038.0,60,2.0
1615345506.1359391,1403,40008.0,5192,12542.0,60,2.0
1615345506.27472,3648,40011.0,5205,80.0,60,2.0
1615345506.30877,1540,60000.0,5190,445.0,60,2.0
1615345506.326656,614,51573.0,5183,45676.0,60,2.0
1615345506.328578,614,51573.0,5315,45676.0,60,2.0
1615345506.353234,426,47394.0,5314,2793.0,60,2.0
1615345506.470792,614,51573.0,5242,7410.0,60,2.0
1615345506.487675,274,65237.0,5326,1433.0,66,2.0
1615345506.523935,614,51573.0,5101,55660.0,60,2.0
1615345506.561162,426,47394.0,5221,2148.0,60,2.0
1615345506.6157038,2439,44779.0,5109,28435.0,66,2.0
1615345506.616965,426,47394.0,5223,2290.0,60,2.0
1615345506.715997,1826,50481.0,5215,33892.0,60,2.0
1615345506.716842,1826,50481.0,5310,33892.0,60,2.0
1615345506.8958929,426,47394.0,5166,172.0,60,2.0
1615345507.048878,1765,63083.0,5186,3493.0,60,2.0
1615345507.2493448,2442,39551.0,5192,23.0,60,2.0
