ts,src_ip,src_port,dst_ip,dst_port,pck_len,user,num_attack,first_port_scan,ip_diff,port_diff,range_ip,range_port,ip_medium,ip_std,port_medium,port_std,pck_medium,pck_std
1615344429.978237,2009,5245.0,5320,15061.0,442,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.978251,2009,5245.0,5321,15060.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.978468,2009,5245.0,5321,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.978545,2009,5245.0,5322,15060.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.978751,2009,5245.0,5323,15060.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.978845,2009,5245.0,5323,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.9790108,2009,5245.0,5324,15060.0,442,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.9790108,2009,5245.0,5324,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.97908,2009,5245.0,5325,15060.0,441,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.979308,2009,5245.0,5322,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.979316,2009,5245.0,5326,15060.0,441,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.979452,2009,5245.0,5326,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.979547,2009,5245.0,5327,15060.0,442,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.979636,2009,5245.0,5328,15060.0,441,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.979914,2009,5245.0,5329,15061.0,442,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.979914,2009,5245.0,5329,15060.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.980076,2009,5245.0,5330,15060.0,438,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.980113,2009,5245.0,5325,15061.0,439,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.980387,2009,5245.0,5331,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.980427,2009,5245.0,5327,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.9804802,2009,5245.0,5332,15061.0,441,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.9805331,2009,5245.0,5328,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.980593,2009,5245.0,5333,15060.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.9806411,2009,5245.0,5332,15060.0,442,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.980855,2009,5245.0,5330,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.9808679,2009,5245.0,5334,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.9809,2009,5245.0,5331,15060.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.980902,2009,5245.0,5334,15060.0,442,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.980981,2009,5245.0,5335,15060.0,442,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.981262,2009,5245.0,5336,15060.0,440,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.981277,2009,5245.0,5333,15061.0,442,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.9813821,2009,5245.0,5337,15060.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.981497,2009,5245.0,5335,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.981535,2009,5245.0,5337,15061.0,444,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.981668,2009,5245.0,5338,15060.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.981764,2009,5245.0,5339,15060.0,442,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.981765,2009,5245.0,5336,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.981774,2009,5245.0,5338,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344429.981895,2009,5245.0,5339,15061.0,442,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.02604,2009,5245.0,5340,15060.0,442,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.026192,2009,5245.0,5340,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.0263948,2009,5245.0,5341,15060.0,441,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.0264769,2009,5245.0,5341,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.0265698,2009,5245.0,5342,15060.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.0265698,2009,5245.0,5342,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.026718,2009,5245.0,5343,15060.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.026751,2009,5245.0,5343,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.026974,2009,5245.0,5344,15061.0,441,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.026974,2009,5245.0,5344,15060.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.0270278,2009,5245.0,5345,15060.0,441,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.027212,2009,5245.0,5345,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.027243,2009,5245.0,5346,15060.0,442,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.027306,2009,5245.0,5346,15061.0,442,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.027504,2009,5245.0,5347,15060.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.027593,2009,5245.0,5347,15061.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.027606,2009,5245.0,5348,15060.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.027774,2009,5245.0,5349,15060.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.0278,2009,5245.0,5348,15061.0,440,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.027967,2009,5245.0,5349,15061.0,438,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.028047,2009,5245.0,5350,15061.0,442,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.028087,2009,5245.0,5350,15060.0,443,1353,506,15060.0,253,2,252,1,5224.0,73.03423854604085,15060.5,0.5,441.9308300395257,1.3677388594736306
1615344430.3382142,1476,5100.0,5098,50555.0,455,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3382616,1476,5100.0,5099,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3383858,1476,5100.0,5100,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.338576,1476,5100.0,5101,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.33864,1476,5100.0,5102,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.338718,1476,5100.0,5103,50555.0,455,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.338906,1476,5100.0,5104,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3389099,1476,5100.0,5105,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.339046,1476,5100.0,5106,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3391552,1476,5100.0,5107,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.339261,1476,5100.0,5108,50555.0,456,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3393939,1476,5100.0,5109,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3395169,1476,5100.0,5110,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.339635,1476,5100.0,5111,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3397,1476,5100.0,5112,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.339936,1476,5100.0,5114,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.339937,1476,5100.0,5113,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3400538,1476,5100.0,5115,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.340174,1476,5100.0,5116,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.340401,1476,5100.0,5118,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.340401,1476,5100.0,5117,50555.0,460,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.340589,1476,5100.0,5119,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3406026,1476,5100.0,5120,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.340818,1476,5100.0,5121,50555.0,460,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.340931,1476,5100.0,5123,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.340959,1476,5100.0,5122,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.341153,1476,5100.0,5125,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3411539,1476,5100.0,5124,50555.0,460,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.341371,1476,5100.0,5126,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.341381,1476,5100.0,5127,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.341604,1476,5100.0,5129,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.34161,1476,5100.0,5128,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.341853,1476,5100.0,5130,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.341963,1476,5100.0,5131,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.342033,1476,5100.0,5132,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.342066,1476,5100.0,5133,50555.0,460,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.342147,1476,5100.0,5134,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3424,1476,5100.0,5136,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3424132,1476,5100.0,5135,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.342597,1476,5100.0,5138,50555.0,460,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.342597,1476,5100.0,5137,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.342814,1476,5100.0,5139,50555.0,456,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.342819,1476,5100.0,5140,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3430731,1476,5100.0,5141,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.343074,1476,5100.0,5142,50555.0,456,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.343188,1476,5100.0,5143,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.343283,1476,5100.0,5144,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.343389,1476,5100.0,5145,50555.0,456,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.343529,1476,5100.0,5146,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.343611,1476,5100.0,5147,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.343805,1476,5100.0,5148,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.343955,1476,5100.0,5149,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.343955,1476,5100.0,5150,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.344047,1476,5100.0,5151,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3441849,1476,5100.0,5152,50555.0,456,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.344374,1476,5100.0,5153,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.344414,1476,5100.0,5154,50555.0,460,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.344522,1476,5100.0,5155,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.344738,1476,5100.0,5156,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.344856,1476,5100.0,5157,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.344967,1476,5100.0,5158,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3449712,1476,5100.0,5159,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.345215,1476,5100.0,5160,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.345305,1476,5100.0,5162,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.345305,1476,5100.0,5161,50555.0,460,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.345523,1476,5100.0,5164,50555.0,460,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.345551,1476,5100.0,5163,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.345741,1476,5100.0,5165,50555.0,460,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.345861,1476,5100.0,5166,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.346016,1476,5100.0,5167,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3460634,1476,5100.0,5168,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3461812,1476,5100.0,5170,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3461812,1476,5100.0,5169,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.346442,1476,5100.0,5171,50555.0,460,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.346484,1476,5100.0,5172,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.346544,1476,5100.0,5173,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.346675,1476,5100.0,5174,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3468714,1476,5100.0,5175,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3468866,1476,5100.0,5176,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.34709,1476,5100.0,5178,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3471081,1476,5100.0,5177,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.347206,1476,5100.0,5179,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.347411,1476,5100.0,5180,50555.0,460,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.3475301,1476,5100.0,5181,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.34762,1476,5100.0,5182,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.347765,1476,5100.0,5183,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.347865,1476,5100.0,5184,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.347891,1476,5100.0,5185,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.34809,1476,5100.0,5186,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.348108,1476,5100.0,5187,50555.0,455,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.348198,1476,5100.0,5188,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.348297,1476,5100.0,5189,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.34853,1476,5100.0,5190,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.348536,1476,5100.0,5191,50555.0,456,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.348663,1476,5100.0,5192,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.348896,1476,5100.0,5194,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.348896,1476,5100.0,5193,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.349051,1476,5100.0,5195,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.349298,1476,5100.0,5196,50555.0,461,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.349323,1476,5100.0,5197,50555.0,457,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.349432,1476,5100.0,5198,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.34945,1476,5100.0,5199,50555.0,458,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.34966,1476,5100.0,5200,50555.0,460,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.349803,1476,5100.0,5201,50555.0,459,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.349859,1476,5100.0,5202,50555.0,460,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
1615344430.350034,1476,5100.0,5203,50555.0,460,1354,253,50555.0,253,1,252,0,5224.0,73.03423854604085,50555.0,0.0,458.90909090909093,1.3290745255636853
